,gen,x,y
128,COX1,1349,1
129,COX1,1350,1
130,COX1,1351,1
131,COX1,1352,1
132,COX1,1353,1
133,COX1,1354,1
134,COX1,1355,1
135,COX1,1356,1
136,COX1,1357,1
137,COX1,1358,1
138,COX1,1359,1
139,COX1,1360,1
140,COX1,1361,1
141,COX1,1362,1
142,COX1,1363,1
143,COX1,1364,1
144,COX1,1365,1
145,COX1,1366,1
146,COX1,1367,1
147,COX1,1368,1
148,COX1,1369,1
149,COX1,1370,1
150,COX1,1371,1
151,COX1,1372,1
152,COX1,1373,1
153,COX1,1374,1
154,COX1,1375,1
155,COX1,1376,1
156,COX1,1377,1
157,COX1,1378,1
158,COX1,1379,1
159,COX1,1380,1
160,COX1,1381,1
161,COX1,1382,1
162,COX1,1383,1
163,COX1,1384,1
164,COX1,1385,1
165,COX1,1386,1
166,COX1,1387,1
167,COX1,1388,1
168,COX1,1389,1
169,COX1,1390,1
170,COX1,1391,1
171,COX1,1392,1
172,COX1,1393,1
173,COX1,1394,1
174,COX1,1395,1
175,COX1,1396,1
176,COX1,1397,1
177,COX1,1398,1
178,COX1,1399,1
179,COX1,1400,1
180,COX1,1401,1
181,COX1,1402,1
182,COX1,1403,1
183,COX1,1404,1
184,COX1,1405,1
185,COX1,1406,1
186,COX1,1407,1
187,COX1,1408,1
188,COX1,1409,1
189,COX1,1410,1
190,COX1,1411,1
191,COX1,1412,1
192,COX1,1413,1
193,COX1,1414,1
194,COX1,1415,1
195,COX1,1416,1
196,COX1,1417,1
197,COX1,1418,1
198,COX1,1419,1
199,COX1,1420,1
200,COX1,1421,1
201,COX1,1422,1
202,COX1,1423,1
203,COX1,1424,1
204,COX1,1425,1
205,COX1,1426,1
206,COX1,1427,1
207,COX1,1428,1
208,COX1,1429,1
209,COX1,1430,1
210,COX1,1431,1
211,COX1,1432,1
212,COX1,1433,1
213,COX1,1434,1
214,COX1,1435,1
215,COX1,1436,1
216,COX1,1437,1
217,COX1,1438,1
218,COX1,1439,1
219,COX1,1440,1
220,COX1,1441,1
221,COX1,1442,1
222,COX1,1443,1
223,COX1,1444,1
224,COX1,1445,1
225,COX1,1446,1
226,COX1,1447,1
227,COX1,1448,1
228,COX1,1449,1
229,COX1,1450,1
230,COX1,1451,1
231,COX1,1452,1
232,COX1,1453,1
233,COX1,1454,1
234,COX1,1455,1
235,COX1,1456,1
236,COX1,1457,1
237,COX1,1458,1
238,COX1,1459,1
239,COX1,1460,1
240,COX1,1461,1
241,COX1,1462,1
242,COX1,1463,1
243,COX1,1464,1
244,COX1,1465,1
245,COX1,1466,1
246,COX1,1467,1
247,COX1,1468,1
248,COX1,1469,1
249,COX1,1470,1
250,COX1,1471,1
251,COX1,1472,1
252,COX1,1473,1
253,COX1,1474,1
254,COX1,1475,1
255,COX1,1476,1
256,COX1,1477,1
257,COX1,1478,1
258,COX1,1479,1
259,COX1,1480,1
260,COX1,1481,1
261,COX1,1482,1
262,COX1,1483,1
263,COX1,1484,1
264,COX1,1485,1
265,COX1,1486,1
266,COX1,1487,1
267,COX1,1488,1
268,COX1,1489,1
269,COX1,1490,1
270,COX1,1491,1
271,COX1,1492,1
272,COX1,1493,1
273,COX1,1494,1
274,COX1,1495,1
275,COX1,1496,1
276,COX1,1497,1
277,COX1,1498,1
278,COX1,1499,1
279,COX1,1500,1
280,COX1,1501,1
281,COX1,1502,1
282,COX1,1503,1
283,COX1,1504,1
284,COX1,1505,1
285,COX1,1506,1
286,COX1,1507,1
287,COX1,1508,1
288,COX1,1509,1
289,COX1,1510,1
290,COX1,1511,1
291,COX1,1512,1
292,COX1,1513,1
293,COX1,1514,1
294,COX1,1515,1
295,COX1,1516,1
296,COX1,1517,1
297,COX1,1518,1
298,COX1,1519,1
299,COX1,1520,1
300,COX1,1521,1
301,COX1,1522,1
302,COX1,1523,1
303,COX1,1524,1
304,COX1,1525,1
305,COX1,1526,1
306,COX1,1527,1
307,COX1,1528,1
308,COX1,1529,1
309,COX1,1530,1
310,COX1,1531,1
311,COX1,1532,1
312,COX1,1533,1
313,COX1,1534,1
314,COX1,1535,1
315,COX1,1536,1
316,COX1,1537,1
317,COX1,1538,1
318,COX1,1539,1
319,COX1,1540,1
320,COX1,1541,1
321,COX1,1542,1
322,COX1,1543,1
323,COX1,1544,1
324,COX1,1545,1
325,COX1,1546,1
326,COX1,1547,1
327,COX1,1548,1
328,COX1,1549,1
329,COX1,1550,1
330,COX1,1551,1
331,COX1,1552,1
332,COX1,1553,1
333,COX1,1554,1
334,COX1,1555,1
335,COX1,1556,1
336,COX1,1557,1
337,COX1,1558,1
338,COX1,1559,1
339,COX1,1560,1
340,COX1,1561,1
341,COX1,1562,1
342,COX1,1563,1
343,COX1,1564,1
344,COX1,1565,1
345,COX1,1566,1
346,COX1,1567,1
347,COX1,1568,1
348,COX1,1569,1
349,COX1,1570,1
350,COX1,1571,1
351,COX1,1572,1
352,COX1,1573,1
353,COX1,1574,1
354,COX1,1575,1
355,COX1,1576,1
356,COX1,1577,1
357,COX1,1578,1
358,COX1,1579,1
359,COX1,1580,1
360,COX1,1581,1
361,COX1,1582,1
362,COX1,1583,1
363,COX1,1584,1
364,COX1,1585,1
365,COX1,1586,1
366,COX1,1587,1
367,COX1,1588,1
368,COX1,1589,1
369,COX1,1590,1
370,COX1,1591,1
371,COX1,1592,1
372,COX1,1593,1
373,COX1,1594,1
374,COX1,1595,1
375,COX1,1596,1
376,COX1,1597,1
377,COX1,1598,1
378,COX1,1599,1
379,COX1,1600,1
380,COX1,1601,1
381,COX1,1602,1
382,COX1,1603,1
383,COX1,1604,1
384,COX1,1605,1
385,COX1,1606,1
386,COX1,1607,1
387,COX1,1608,1
388,COX1,1609,1
389,COX1,1610,1
390,COX1,1611,1
391,COX1,1612,1
392,COX1,1613,1
393,COX1,1614,1
394,COX1,1615,1
395,COX1,1616,1
396,COX1,1617,1
397,COX1,1618,1
398,COX1,1619,1
399,COX1,1620,1
400,COX1,1621,1
401,COX1,1622,1
402,COX1,1623,1
403,COX1,1624,1
404,COX1,1625,1
405,COX1,1626,1
406,COX1,1627,1
407,COX1,1628,1
408,COX1,1629,1
409,COX1,1630,1
410,COX1,1631,1
411,COX1,1632,1
412,COX1,1633,1
413,COX1,1634,1
414,COX1,1635,1
415,COX1,1636,1
416,COX1,1637,1
417,COX1,1638,1
418,COX1,1639,1
419,COX1,1640,1
420,COX1,1641,1
421,COX1,1642,1
422,COX1,1643,1
423,COX1,1644,1
424,COX1,1645,1
425,COX1,1646,1
426,COX1,1647,1
427,COX1,1648,1
428,COX1,1649,1
429,COX1,1650,1
430,COX1,1651,1
431,COX1,1652,1
432,COX1,1653,1
433,COX1,1654,1
434,COX1,1655,1
435,COX1,1656,1
436,COX1,1657,1
437,COX1,1658,1
438,COX1,1659,1
439,COX1,1660,1
440,COX1,1661,1
441,COX1,1662,1
442,COX1,1663,1
443,COX1,1664,1
444,COX1,1665,1
445,COX1,1666,1
446,COX1,1667,1
447,COX1,1668,1
448,COX1,1669,1
449,COX1,1670,1
450,COX1,1671,1
451,COX1,1672,1
452,COX1,1673,1
453,COX1,1674,1
454,COX1,1675,1
455,COX1,1676,1
456,COX1,1677,1
457,COX1,1678,1
458,COX1,1679,1
459,COX1,1680,1
460,COX1,1681,1
461,COX1,1682,1
462,COX1,1683,1
463,COX1,1684,1
464,COX1,1685,1
465,COX1,1686,1
466,COX1,1687,1
467,COX1,1688,1
468,COX1,1689,1
469,COX1,1690,1
470,COX1,1691,1
471,COX1,1692,1
472,COX1,1693,1
473,COX1,1694,1
474,COX1,1695,1
475,COX1,1696,1
476,COX1,1697,1
477,COX1,1698,1
478,COX1,1699,1
479,COX1,1700,1
480,COX1,1701,1
481,COX1,1702,1
482,COX1,1703,1
483,COX1,1704,1
484,COX1,1705,1
485,COX1,1706,1
486,COX1,1707,1
487,COX1,1708,1
488,COX1,1709,1
489,COX1,1710,1
490,COX1,1711,1
491,COX1,1712,1
492,COX1,1713,1
493,COX1,1714,1
494,COX1,1715,1
495,COX1,1716,1
496,COX1,1717,1
497,COX1,1718,1
498,COX1,1719,1
499,COX1,1720,1
500,COX1,1721,1
501,COX1,1722,1
502,COX1,1723,1
503,COX1,1724,1
504,COX1,1725,1
505,COX1,1726,1
506,COX1,1727,1
507,COX1,1728,1
508,COX1,1729,1
509,COX1,1730,1
510,COX1,1731,1
511,COX1,1732,1
512,COX1,1733,1
513,COX1,1734,1
514,COX1,1735,1
515,COX1,1736,1
516,COX1,1737,1
517,COX1,1738,1
518,COX1,1739,1
519,COX1,1740,1
520,COX1,1741,1
521,COX1,1742,1
522,COX1,1743,1
523,COX1,1744,1
524,COX1,1745,1
525,COX1,1746,1
526,COX1,1747,1
527,COX1,1748,1
528,COX1,1749,1
529,COX1,1750,1
530,COX1,1751,1
531,COX1,1752,1
532,COX1,1753,1
533,COX1,1754,1
534,COX1,1755,1
535,COX1,1756,1
536,COX1,1757,1
537,COX1,1758,1
538,COX1,1759,1
539,COX1,1760,1
540,COX1,1761,1
541,COX1,1762,1
542,COX1,1763,1
543,COX1,1764,1
544,COX1,1765,1
545,COX1,1766,1
546,COX1,1767,1
547,COX1,1768,1
548,COX1,1769,1
549,COX1,1770,1
550,COX1,1771,1
551,COX1,1772,1
552,COX1,1773,1
553,COX1,1774,1
554,COX1,1775,1
555,COX1,1776,1
556,COX1,1777,1
557,COX1,1778,1
558,COX1,1779,1
559,COX1,1780,1
560,COX1,1781,1
561,COX1,1782,1
562,COX1,1783,1
563,COX1,1784,1
564,COX1,1785,1
565,COX1,1786,1
566,COX1,1787,1
567,COX1,1788,1
568,COX1,1789,1
569,COX1,1790,1
570,COX1,1791,1
571,COX1,1792,1
572,COX1,1793,1
573,COX1,1794,1
574,COX1,1795,1
575,COX1,1796,1
576,COX1,1797,1
577,COX1,1798,1
578,COX1,1799,1
579,COX1,1800,1
580,COX1,1801,1
581,COX1,1802,1
582,COX1,1803,1
583,COX1,1804,1
584,COX1,1805,1
585,COX1,1806,1
586,COX1,1807,1
587,COX1,1808,1
588,COX1,1809,1
589,COX1,1810,1
590,COX1,1811,1
591,COX1,1812,1
592,COX1,1813,1
593,COX1,1814,1
594,COX1,1815,1
595,COX1,1816,1
596,COX1,1817,1
597,COX1,1818,1
598,COX1,1819,1
599,COX1,1820,1
600,COX1,1821,1
601,COX1,1822,1
602,COX1,1823,1
603,COX1,1824,1
604,COX1,1825,1
605,COX1,1826,1
606,COX1,1827,1
607,COX1,1828,1
608,COX1,1829,1
609,COX1,1830,1
610,COX1,1831,1
611,COX1,1832,1
612,COX1,1833,1
613,COX1,1834,1
614,COX1,1835,1
615,COX1,1836,1
616,COX1,1837,1
617,COX1,1838,1
618,COX1,1839,1
619,COX1,1840,1
620,COX1,1841,1
621,COX1,1842,1
622,COX1,1843,1
623,COX1,1844,1
624,COX1,1845,1
625,COX1,1846,1
626,COX1,1847,1
627,COX1,1848,1
628,COX1,1849,1
629,COX1,1850,1
630,COX1,1851,1
631,COX1,1852,1
632,COX1,1853,1
633,COX1,1854,1
634,COX1,1855,1
635,COX1,1856,1
636,COX1,1857,1
637,COX1,1858,1
638,COX1,1859,1
639,COX1,1860,1
640,COX1,1861,1
641,COX1,1862,1
642,COX1,1863,1
643,COX1,1864,1
644,COX1,1865,1
645,COX1,1866,1
646,COX1,1867,1
647,COX1,1868,1
648,COX1,1869,1
649,COX1,1870,1
650,COX1,1871,1
651,COX1,1872,1
652,COX1,1873,1
653,COX1,1874,1
654,COX1,1875,1
655,COX1,1876,1
656,COX1,1877,1
657,COX1,1878,1
658,COX1,1879,1
659,COX1,1880,1
660,COX1,1881,1
661,COX1,1882,1
662,COX1,1883,1
663,COX1,1884,1
664,COX1,1885,1
665,COX1,1886,1
666,COX1,1887,1
667,COX1,1888,1
668,COX1,1889,1
669,COX1,1890,1
670,COX1,1891,1
671,COX1,1892,1
672,COX1,1893,1
673,COX1,1894,1
674,COX1,1895,1
675,COX1,1896,1
676,COX1,1897,1
677,COX1,1898,1
678,COX1,1899,1
679,COX1,1900,1
680,COX1,1901,1
681,COX1,1902,1
682,COX1,1903,1
683,COX1,1904,1
684,COX1,1905,1
685,COX1,1906,1
686,COX1,1907,1
687,COX1,1908,1
688,COX1,1909,1
689,COX1,1910,1
690,COX1,1911,1
691,COX1,1912,1
692,COX1,1913,1
693,COX1,1914,1
694,COX1,1915,1
695,COX1,1916,1
696,COX1,1917,1
697,COX1,1918,1
698,COX1,1919,1
699,COX1,1920,1
700,COX1,1921,1
701,COX1,1922,1
702,COX1,1923,1
703,COX1,1924,1
704,COX1,1925,1
705,COX1,1926,1
706,COX1,1927,1
707,COX1,1928,1
708,COX1,1929,1
709,COX1,1930,1
710,COX1,1931,1
711,COX1,1932,1
712,COX1,1933,1
713,COX1,1934,1
714,COX1,1935,1
715,COX1,1936,1
716,COX1,1937,1
717,COX1,1938,1
718,COX1,1939,1
719,COX1,1940,1
720,COX1,1941,1
721,COX1,1942,1
722,COX1,1943,1
723,COX1,1944,1
724,COX1,1945,1
725,COX1,1946,1
726,COX1,1947,1
727,COX1,1948,1
728,COX1,1949,1
729,COX1,1950,1
730,COX1,1951,1
731,COX1,1952,1
732,COX1,1953,1
733,COX1,1954,1
734,COX1,1955,1
735,COX1,1956,1
736,COX1,1957,1
737,COX1,1958,1
738,COX1,1959,1
739,COX1,1960,1
740,COX1,1961,1
741,COX1,1962,1
742,COX1,1963,1
743,COX1,1964,1
744,COX1,1965,1
745,COX1,1966,1
746,COX1,1967,1
747,COX1,1968,1
748,COX1,1969,1
749,COX1,1970,1
750,COX1,1971,1
751,COX1,1972,1
752,COX1,1973,1
753,COX1,1974,1
754,COX1,1975,1
755,COX1,1976,1
756,COX1,1977,1
757,COX1,1978,1
758,COX1,1979,1
759,COX1,1980,1
760,COX1,1981,1
761,COX1,1982,1
762,COX1,1983,1
763,COX1,1984,1
764,COX1,1985,1
765,COX1,1986,1
766,COX1,1987,1
767,COX1,1988,1
768,COX1,1989,1
769,COX1,1990,1
770,COX1,1991,1
771,COX1,1992,1
772,COX1,1993,1
773,COX1,1994,1
774,COX1,1995,1
775,COX1,1996,1
776,COX1,1997,1
777,COX1,1998,1
778,COX1,1999,1
779,COX1,2000,1
780,COX1,2001,1
781,COX1,2002,1
782,COX1,2003,1
783,COX1,2004,1
784,COX1,2005,1
785,COX1,2006,1
786,COX1,2007,1
787,COX1,2008,1
788,COX1,2009,1
789,COX1,2010,1
790,COX1,2011,1
791,COX1,2012,1
792,COX1,2013,1
793,COX1,2014,1
794,COX1,2015,1
795,COX1,2016,1
796,COX1,2017,1
797,COX1,2018,1
798,COX1,2019,1
799,COX1,2020,1
800,COX1,2021,1
801,COX1,2022,1
802,COX1,2023,1
803,COX1,2024,1
804,COX1,2025,1
805,COX1,2026,1
806,COX1,2027,1
807,COX1,2028,1
808,COX1,2029,1
809,COX1,2030,1
810,COX1,2031,1
811,COX1,2032,1
812,COX1,2033,1
813,COX1,2034,1
814,COX1,2035,1
815,COX1,2036,1
816,COX1,2037,1
817,COX1,2038,1
818,COX1,2039,1
819,COX1,2040,1
820,COX1,2041,1
821,COX1,2042,1
822,COX1,2043,1
823,COX1,2044,1
824,COX1,2045,1
825,COX1,2046,1
826,COX1,2047,1
827,COX1,2048,1
828,COX1,2049,1
829,COX1,2050,1
830,COX1,2051,1
831,COX1,2052,1
832,COX1,2053,1
833,COX1,2054,1
834,COX1,2055,1
835,COX1,2056,1
836,COX1,2057,1
837,COX1,2058,1
838,COX1,2059,1
839,COX1,2060,1
840,COX1,2061,1
841,COX1,2062,1
842,COX1,2063,1
843,COX1,2064,1
844,COX1,2065,1
845,COX1,2066,1
846,COX1,2067,1
847,COX1,2068,1
848,COX1,2069,1
849,COX1,2070,1
850,COX1,2071,1
851,COX1,2072,1
852,COX1,2073,1
853,COX1,2074,1
854,COX1,2075,1
855,COX1,2076,1
856,COX1,2077,1
857,COX1,2078,1
858,COX1,2079,1
859,COX1,2080,1
860,COX1,2081,1
861,COX1,2082,1
862,COX1,2083,1
863,COX1,2084,1
864,COX1,2085,1
865,COX1,2086,1
866,COX1,2087,1
867,COX1,2088,1
868,COX1,2089,1
869,COX1,2090,1
870,COX1,2091,1
871,COX1,2092,1
872,COX1,2093,1
873,COX1,2094,1
874,COX1,2095,1
875,COX1,2096,1
876,COX1,2097,1
877,COX1,2098,1
878,COX1,2099,1
879,COX1,2100,1
880,COX1,2101,1
881,COX1,2102,1
882,COX1,2103,1
883,COX1,2104,1
884,COX1,2105,1
885,COX1,2106,1
886,COX1,2107,1
887,COX1,2108,1
888,COX1,2109,1
889,COX1,2110,1
890,COX1,2111,1
891,COX1,2112,1
892,COX1,2113,1
893,COX1,2114,1
894,COX1,2115,1
895,COX1,2116,1
896,COX1,2117,1
897,COX1,2118,1
898,COX1,2119,1
899,COX1,2120,1
900,COX1,2121,1
901,COX1,2122,1
902,COX1,2123,1
903,COX1,2124,1
904,COX1,2125,1
905,COX1,2126,1
906,COX1,2127,1
907,COX1,2128,1
908,COX1,2129,1
909,COX1,2130,1
910,COX1,2131,1
911,COX1,2132,1
912,COX1,2133,1
913,COX1,2134,1
914,COX1,2135,1
915,COX1,2136,1
916,COX1,2137,1
917,COX1,2138,1
918,COX1,2139,1
919,COX1,2140,1
920,COX1,2141,1
921,COX1,2142,1
922,COX1,2143,1
923,COX1,2144,1
924,COX1,2145,1
925,COX1,2146,1
926,COX1,2147,1
927,COX1,2148,1
928,COX1,2149,1
929,COX1,2150,1
930,COX1,2151,1
931,COX1,2152,1
932,COX1,2153,1
933,COX1,2154,1
934,COX1,2155,1
935,COX1,2156,1
936,COX1,2157,1
937,COX1,2158,1
938,COX1,2159,1
939,COX1,2160,1
940,COX1,2161,1
941,COX1,2162,1
942,COX1,2163,1
943,COX1,2164,1
944,COX1,2165,1
945,COX1,2166,1
946,COX1,2167,1
947,COX1,2168,1
948,COX1,2169,1
949,COX1,2170,1
950,COX1,2171,1
951,COX1,2172,1
952,COX1,2173,1
953,COX1,2174,1
954,COX1,2175,1
955,COX1,2176,1
956,COX1,2177,1
957,COX1,2178,1
958,COX1,2179,1
959,COX1,2180,1
960,COX1,2181,1
961,COX1,2182,1
962,COX1,2183,1
963,COX1,2184,1
964,COX1,2185,1
965,COX1,2186,1
966,COX1,2187,1
967,COX1,2188,1
968,COX1,2189,1
969,COX1,2190,1
970,COX1,2191,1
971,COX1,2192,1
972,COX1,2193,1
973,COX1,2194,1
974,COX1,2195,1
975,COX1,2196,1
976,COX1,2197,1
977,COX1,2198,1
978,COX1,2199,1
979,COX1,2200,1
980,COX1,2201,1
981,COX1,2202,1
982,COX1,2203,1
983,COX1,2204,1
984,COX1,2205,1
985,COX1,2206,1
986,COX1,2207,1
987,COX1,2208,1
988,COX1,2209,1
989,COX1,2210,1
990,COX1,2211,1
991,COX1,2212,1
992,COX1,2213,1
993,COX1,2214,1
994,COX1,2215,1
995,COX1,2216,1
996,COX1,2217,1
997,COX1,2218,1
998,COX1,2219,1
999,COX1,2220,1
1000,COX1,2221,1
1001,COX1,2222,1
1002,COX1,2223,1
1003,COX1,2224,1
1004,COX1,2225,1
1005,COX1,2226,1
1006,COX1,2227,1
1007,COX1,2228,1
1008,COX1,2229,1
1009,COX1,2230,1
1010,COX1,2231,1
1011,COX1,2232,1
1012,COX1,2233,1
1013,COX1,2234,1
1014,COX1,2235,1
1015,COX1,2236,1
1016,COX1,2237,1
1017,COX1,2238,1
1018,COX1,2239,1
1019,COX1,2240,1
1020,COX1,2241,1
1021,COX1,2242,1
1022,COX1,2243,1
1023,COX1,2244,1
1024,COX1,2245,1
1025,COX1,2246,1
1026,COX1,2247,1
1027,COX1,2248,1
1028,COX1,2249,1
1029,COX1,2250,1
1030,COX1,2251,1
1031,COX1,2252,1
1032,COX1,2253,1
1033,COX1,2254,1
1034,COX1,2255,1
1035,COX1,2256,1
1036,COX1,2257,1
1037,COX1,2258,1
1038,COX1,2259,1
1039,COX1,2260,1
1040,COX1,2261,1
1041,COX1,2262,1
1042,COX1,2263,1
1043,COX1,2264,1
1044,COX1,2265,1
1045,COX1,2266,1
1046,COX1,2267,1
1047,COX1,2268,1
1048,COX1,2269,1
1049,COX1,2270,1
1050,COX1,2271,1
1051,COX1,2272,1
1052,COX1,2273,1
1053,COX1,2274,1
1054,COX1,2275,1
1055,COX1,2276,1
1056,COX1,2277,1
1057,COX1,2278,1
1058,COX1,2279,1
1059,COX1,2280,1
1060,COX1,2281,1
1061,COX1,2282,1
1062,COX1,2283,1
1063,COX1,2284,1
1064,COX1,2285,1
1065,COX1,2286,1
1066,COX1,2287,1
1067,COX1,2288,1
1068,COX1,2289,1
1069,COX1,2290,1
1070,COX1,2291,1
1071,COX1,2292,1
1072,COX1,2293,1
1073,COX1,2294,1
1074,COX1,2295,1
1075,COX1,2296,1
1076,COX1,2297,1
1077,COX1,2298,1
1078,COX1,2299,1
1079,COX1,2300,1
1080,COX1,2301,1
1081,COX1,2302,1
1082,COX1,2303,1
1083,COX1,2304,1
1084,COX1,2305,1
1085,COX1,2306,1
1086,COX1,2307,1
1087,COX1,2308,1
1088,COX1,2309,1
1089,COX1,2310,1
1090,COX1,2311,1
1091,COX1,2312,1
1092,COX1,2313,1
1093,COX1,2314,1
1094,COX1,2315,1
1095,COX1,2316,1
1096,COX1,2317,1
1097,COX1,2318,1
1098,COX1,2319,1
1099,COX1,2320,1
1100,COX1,2321,1
1101,COX1,2322,1
1102,COX1,2323,1
1103,COX1,2324,1
1104,COX1,2325,1
1105,COX1,2326,1
1106,COX1,2327,1
1107,COX1,2328,1
1108,COX1,2329,1
1109,COX1,2330,1
1110,COX1,2331,1
1111,COX1,2332,1
1112,COX1,2333,1
1113,COX1,2334,1
1114,COX1,2335,1
1115,COX1,2336,1
1116,COX1,2337,1
1117,COX1,2338,1
1118,COX1,2339,1
1119,COX1,2340,1
1120,COX1,2341,1
1121,COX1,2342,1
1122,COX1,2343,1
1123,COX1,2344,1
1124,COX1,2345,1
1125,COX1,2346,1
1126,COX1,2347,1
1127,COX1,2348,1
1128,COX1,2349,1
1129,COX1,2350,1
1130,COX1,2351,1
1131,COX1,2352,1
1132,COX1,2353,1
1133,COX1,2354,1
1134,COX1,2355,1
1135,COX1,2356,1
1136,COX1,2357,1
1137,COX1,2358,1
1138,COX1,2359,1
1139,COX1,2360,1
1140,COX1,2361,1
1141,COX1,2362,1
1142,COX1,2363,1
1143,COX1,2364,1
1144,COX1,2365,1
1145,COX1,2366,1
1146,COX1,2367,1
1147,COX1,2368,1
1148,COX1,2369,1
1149,COX1,2370,1
1150,COX1,2371,1
1151,COX1,2372,1
1152,COX1,2373,1
1153,COX1,2374,1
1154,COX1,2375,1
1155,COX1,2376,1
1156,COX1,2377,1
1157,COX1,2378,1
1158,COX1,2379,1
1159,COX1,2380,1
1160,COX1,2381,1
1161,COX1,2382,1
1162,COX1,2383,1
1163,COX1,2384,1
1164,COX1,2385,1
1165,COX1,2386,1
1166,COX1,2387,1
1167,COX1,2388,1
1168,COX1,2389,1
1169,COX1,2390,1
1170,COX1,2391,1
1171,COX1,2392,1
1172,COX1,2393,1
1173,COX1,2394,1
1174,COX1,2395,1
1175,COX1,2396,1
1176,COX1,2397,1
1177,COX1,2398,1
1178,COX1,2399,1
1179,COX1,2400,1
1180,COX1,2401,1
1181,COX1,2402,1
1182,COX1,2403,1
1183,COX1,2404,1
1184,COX1,2405,1
1185,COX1,2406,1
1186,COX1,2407,1
1187,COX1,2408,1
1188,COX1,2409,1
1189,COX1,2410,1
1190,COX1,2411,1
1191,COX1,2412,1
1192,COX1,2413,1
1193,COX1,2414,1
1194,COX1,2415,1
1195,COX1,2416,1
1196,COX1,2417,1
1197,COX1,2418,1
1198,COX1,2419,1
1199,COX1,2420,1
1200,COX1,2421,1
1201,COX1,2422,1
1202,COX1,2423,1
1203,COX1,2424,1
1204,COX1,2425,1
1205,COX1,2426,1
1206,COX1,2427,1
1207,COX1,2428,1
1208,COX1,2429,1
1209,COX1,2430,1
1210,COX1,2431,1
1211,COX1,2432,1
1212,COX1,2433,1
1213,COX1,2434,1
1214,COX1,2435,1
1215,COX1,2436,1
1216,COX1,2437,1
1217,COX1,2438,1
1218,COX1,2439,1
1219,COX1,2440,1
1220,COX1,2441,1
1221,COX1,2442,1
1222,COX1,2443,1
1223,COX1,2444,1
1224,COX1,2445,1
1225,COX1,2446,1
1226,COX1,2447,1
1227,COX1,2448,1
1228,COX1,2449,1
1229,COX1,2450,1
1230,COX1,2451,1
1231,COX1,2452,1
1232,COX1,2453,1
1233,COX1,2454,1
1234,COX1,2455,1
1235,COX1,2456,1
1236,COX1,2457,1
1237,COX1,2458,1
1238,COX1,2459,1
1239,COX1,2460,1
1240,COX1,2461,1
1241,COX1,2462,1
1242,COX1,2463,1
1243,COX1,2464,1
1244,COX1,2465,1
1245,COX1,2466,1
1246,COX1,2467,1
1247,COX1,2468,1
1248,COX1,2469,1
1249,COX1,2470,1
1250,COX1,2471,1
1251,COX1,2472,1
1252,COX1,2473,1
1253,COX1,2474,1
1254,COX1,2475,1
1255,COX1,2476,1
1256,COX1,2477,1
1257,COX1,2478,1
1258,COX1,2479,1
1259,COX1,2480,1
1260,COX1,2481,1
1261,COX1,2482,1
1262,COX1,2483,1
1263,COX1,2484,1
1264,COX1,2485,1
1265,COX1,2486,1
1266,COX1,2487,1
1267,COX1,2488,1
1268,COX1,2489,1
1269,COX1,2490,1
1270,COX1,2491,1
1271,COX1,2492,1
1272,COX1,2493,1
1273,COX1,2494,1
1274,COX1,2495,1
1275,COX1,2496,1
1276,COX1,2497,1
1277,COX1,2498,1
1278,COX1,2499,1
1279,COX1,2500,1
1280,COX1,2501,1
1281,COX1,2502,1
1282,COX1,2503,1
1283,COX1,2504,1
1284,COX1,2505,1
1285,COX1,2506,1
1286,COX1,2507,1
1287,COX1,2508,1
1288,COX1,2509,1
1289,COX1,2510,1
1290,COX1,2511,1
1291,COX1,2512,1
1292,COX1,2513,1
1293,COX1,2514,1
1294,COX1,2515,1
1295,COX1,2516,1
1296,COX1,2517,1
1297,COX1,2518,1
1298,COX1,2519,1
1299,COX1,2520,1
1300,COX1,2521,1
1301,COX1,2522,1
1302,COX1,2523,1
1303,COX1,2524,1
1304,COX1,2525,1
1305,COX1,2526,1
1306,COX1,2527,1
1307,COX1,2528,1
1308,COX1,2529,1
1309,COX1,2530,1
1310,COX1,2531,1
1311,COX1,2532,1
1312,COX1,2533,1
1313,COX1,2534,1
1314,COX1,2535,1
1315,COX1,2536,1
1316,COX1,2537,1
1317,COX1,2538,1
1318,COX1,2539,1
1319,COX1,2540,1
1320,COX1,2541,1
1321,COX1,2542,1
1322,COX1,2543,1
1323,COX1,2544,1
1324,COX1,2545,1
1325,COX1,2546,1
1326,COX1,2547,1
1327,COX1,2548,1
1328,COX1,2549,1
1329,COX1,2550,1
1330,COX1,2551,1
1331,COX1,2552,1
1332,COX1,2553,1
1333,COX1,2554,1
1334,COX1,2555,1
1335,COX1,2556,1
1336,COX1,2557,1
1337,COX1,2558,1
1338,COX1,2559,1
1339,COX1,2560,1
1340,COX1,2561,1
1341,COX1,2562,1
1342,COX1,2563,1
1343,COX1,2564,1
1344,COX1,2565,1
1345,COX1,2566,1
1346,COX1,2567,1
1347,COX1,2568,1
1348,COX1,2569,1
1349,COX1,2570,1
1350,COX1,2571,1
1351,COX1,2572,1
1352,COX1,2573,1
1353,COX1,2574,1
1354,COX1,2575,1
1355,COX1,2576,1
1356,COX1,2577,1
1357,COX1,2578,1
1358,COX1,2579,1
1359,COX1,2580,1
1360,COX1,2581,1
1361,COX1,2582,1
1362,COX1,2583,1
1363,COX1,2584,1
1364,COX1,2585,1
1365,COX1,2586,1
